,Cod Cliente,Zona,Distrito,Comuna,Canal,SubCanal,TipoNeg,venta_total_clp,n_facturas,ticket_promedio,ticket_desv_std,dias_entre_compras,recencia
30055,1230809,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,275891,3,91963.66666666667,20935.239796413447,21.0,4
30056,1230821,SUR 2,CHILLAN,SAN IGNACIO,COBERTURA,COBERTURA,AL,207235,7,29605.0,15620.250126038314,14.0,4
30057,1230872,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,719378,5,143875.6,85578.02961800418,9.0,10
30058,1230990,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,113858,2,56929.0,6221.125460879245,28.0,18
30059,1231019,NORTE 1,COPIAPO,VALLENAR,COBERTURA,COBERTURA,AL,167789,3,55929.666666666664,8160.913082084217,17.5,11
30060,1231064,SUR 1,TALCA,LINARES,COBERTURA,COBERTURA,AL,82857,2,41428.5,14414.371734487771,28.0,18
30061,1231140,SANTIAGO,SANTIAGO PONIENTE 2,SAN JOSE DE MAIPO,COBERTURA,COBERTURA,AL,107345,3,35781.666666666664,11987.06821259199,21.0,4
30062,1231215,SUR 3,PUERTO MONTT,LLANQUIHUE,COBERTURA,COBERTURA,AL,323082,6,53847.0,28438.361886719144,14.0,18
30063,1231396,NORTE 1,IQUIQUE,ALTO HOSPICIO,COBERTURA,COBERTURA,AL,66562,2,33281.0,4177.586863250122,28.0,18
30064,1231400,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,183890,4,45972.5,12938.530171545763,15.0,1
30065,1231625,SUR 3,OSORNO,RIO BUENO,COBERTURA,COBERTURA,AL,90679,6,15113.166666666666,7366.934217614996,21.0,4
30066,1231647,SUR 1,SAN FERNANDO,SAN VICENTE,COBERTURA,COBERTURA,AL,297884,6,49647.333333333336,35389.536463009325,42.0,4
30067,1231766,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,116571,4,29142.75,18902.431860742152,17.5,11
30068,1231879,,,,,,,49924,2,24962.0,10441.138731000561,,46
30069,1232128,,,,,,,93696,3,31232.0,23459.335604402782,34.0,12
30070,1232179,NORTE 1,IQUIQUE,ALTO HOSPICIO,COBERTURA,COBERTURA,AL,492899,8,61612.375,29384.689647781353,8.4,4
30071,1232196,SUR 2,CONCEPCION SUR,CORONEL,COBERTURA,COBERTURA,AL,59428,2,29714.0,6061.319328331086,42.0,4
30072,1232212,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,392678,9,43630.88888888889,24181.7450851073,7.0,4
30073,1232324,,,,,,,108598,3,36199.333333333336,12977.276499070726,21.0,4
30074,1232329,SUR 3,TEMUCO SUR,PADRE LAS CASAS,COBERTURA,COBERTURA,AL,131694,8,16461.75,9834.17113581879,14.0,4
30075,1232447,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,80747,3,26915.666666666668,1265.80422393565,17.5,11
30076,1232562,NORTE 1,COPIAPO,VALLENAR,COBERTURA,COBERTURA,AL,146034,5,29206.8,23606.38527390418,14.0,4
30077,1232617,,,,,,,159940,4,39985.0,10440.53842800584,14.0,4
30078,1232643,SUR 2,CONCEPCION NORTE,CONCEPCION,COBERTURA,COBERTURA,AL,209495,9,23277.222222222223,12696.320517947097,14.0,4
30079,1232664,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,278772,8,34846.5,22757.920787528645,10.0,6
30080,1232837,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,273636,8,34204.5,24055.34616551708,11.666666666666666,11
30081,1232921,,,,,,,36134,1,36134.0,,,46
30082,1232989,SANTIAGO,SANTIAGO CENTRO ORIENTE,LO BARNECHEA,COBERTURA,COBERTURA,AL,335629,3,111876.33333333333,31911.10957540232,18.0,10
30083,1233057,SANTIAGO,SANTIAGO NORTE 2,RENCA,COBERTURA,COBERTURA,CA,401765,3,133921.66666666666,48819.275315528124,14.0,18
30084,1233386,SUR 3,PUERTO MONTT,LLANQUIHUE,COBERTURA,COBERTURA,AL,106226,7,15175.142857142857,9747.933856781676,14.0,18
30085,1233390,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,MK,345285,4,86321.25,27064.96281634246,37.0,9
30086,1233404,NORTE 1,COPIAPO,CHAÑARAL,COBERTURA,COBERTURA,AL,616606,5,123321.2,38551.138027300825,22.0,2
30087,1233493,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,93999,3,31333.0,1654.1085212282778,21.0,4
30088,1233502,SUR 3,CHILOE,CHONCHI,COBERTURA,COBERTURA,AL,69462,2,34731.0,8473.967665739585,28.0,18
30089,1233523,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,103731,2,51865.5,5715.544112330864,30.0,16
30090,1233552,NORTE 2,SAN FELIPE,CALLE LARGA,COBERTURA,COBERTURA,AL,203184,9,22576.0,19236.484099231853,10.5,4
30091,1233655,SANTIAGO,SANTIAGO SUR 1,LA CISTERNA,COBERTURA,COBERTURA,AL,145158,3,48386.0,3430.192851721314,21.0,4
30092,1233763,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,140185,4,35046.25,4485.560267866956,14.0,4
30093,1233836,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,146688,3,48896.0,11466.090397341197,21.0,4
30094,1233996,,,,,,,33715,1,33715.0,,,46
30095,1233999,,,,,,,101286,2,50643.0,24451.752493430813,,46
30096,1234017,,,,,,,117058,4,29264.5,26337.25388747531,13.0,20
30097,1234141,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,144814,2,72407.0,23999.204153471423,41.0,5
30098,1234188,SUR 2,LOS ANGELES,LOS ANGELES,COBERTURA,COBERTURA,AL,46471,1,46471.0,,,46
30099,1234200,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,406317,13,31255.153846153848,16857.192460223785,8.4,4
30100,1234342,SUR 3,PUERTO MONTT,LLANQUIHUE,COBERTURA,COBERTURA,AL,27621,3,9207.0,3975.749111802705,,46
30101,1234362,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,193117,8,24139.625,16158.853335710426,11.666666666666666,11
30102,1234496,NORTE 2,LA SERENA,VICUÑA,COBERTURA,COBERTURA,AL,362160,7,51737.142857142855,39877.73090514124,7.0,11
30103,1234497,,,,,,,26941,2,13470.5,5158.343968755864,,46
30104,1234505,NORTE 2,LA SERENA,VICUÑA,COBERTURA,COBERTURA,AL,126892,3,42297.333333333336,7166.071541181635,21.0,4
30105,1234548,NORTE 2,VIÑA INTERIOR,QUILPUE,COBERTURA,COBERTURA,AL,109098,6,18183.0,9975.259695867571,21.0,4
30106,1234560,SUR 1,SAN FERNANDO,LA ESTRELLA,COBERTURA,COBERTURA,AL,422798,3,140932.66666666666,104369.25961380263,7.0,39
30107,1234638,SANTIAGO,SANTIAGO NORTE 1,COLINA,COBERTURA,COBERTURA,AL,1844110,13,141854.61538461538,57901.506390217604,3.75,1
30108,1234823,SANTIAGO,SANTIAGO PONIENTE 2,BUIN,COBERTURA,COBERTURA,AL,278436,5,55687.2,14117.324381765831,10.5,4
30109,1234843,NORTE 2,SAN FELIPE,PANQUEHUE,COBERTURA,COBERTURA,AL,122890,4,30722.5,13157.498888466607,21.0,4
30110,1234847,,,,,,,72554,1,72554.0,,,46
30111,1234889,SUR 3,OSORNO,OSORNO,COBERTURA,COBERTURA,AL,580267,15,38684.46666666667,31052.903903469243,8.4,4
30112,1234921,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,127670,6,21278.333333333332,11060.416044013295,14.666666666666666,2
30113,1234957,SUR 1,RANCAGUA,MOSTAZAL,COBERTURA,COBERTURA,AL,107067,3,35689.0,15279.397141248735,28.0,18
30114,1235321,SUR 2,CONCEPCION SUR,ARAUCO,COBERTURA,COBERTURA,PA,543606,7,77658.0,23162.503448461695,7.333333333333333,2
30115,1235344,SUR 2,LOS ANGELES,YUNGAY,COBERTURA,COBERTURA,AL,1045334,20,52266.7,40845.79574976571,7.0,4
30116,1235358,SANTIAGO,SANTIAGO CENTRO COSTA,SAN PEDRO,COBERTURA,COBERTURA,AL,487118,8,60889.75,30163.823955905475,7.0,4
30117,1235363,SANTIAGO,SANTIAGO NORTE 1,COLINA,COBERTURA,COBERTURA,AL,278082,6,46347.0,14983.577169688151,8.4,4
30118,1235375,SANTIAGO,SANTIAGO PONIENTE 2,SAN BERNARDO,COBERTURA,COBERTURA,AL,728461,7,104065.85714285714,26201.553907027293,7.0,4
30119,1235392,,,,,,,229690,2,114845.0,61720.522502648986,,46
30120,1235452,SANTIAGO,SANTIAGO NORTE 1,QUILICURA,COBERTURA,COBERTURA,AL,91907,3,30635.666666666668,3191.334725993708,17.5,11
30121,1235455,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,193117,3,64372.333333333336,39355.83797015804,34.0,12
30122,1235488,NORTE 1,IQUIQUE,IQUIQUE,COBERTURA,COBERTURA,AL,223991,6,37331.833333333336,22188.822874741836,28.0,18
30123,1235501,SUR 2,CHILLAN,PARRAL,COBERTURA,COBERTURA,PA,418729,14,29909.214285714286,24503.48586560561,6.0,4
30124,1235502,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,282487,5,56497.4,24195.888944198763,11.333333333333334,12
30125,1235503,SANTIAGO,SANTIAGO NORTE 1,QUILICURA,COBERTURA,COBERTURA,AL,371967,5,74393.4,12908.207749335304,10.5,4
30126,1235506,SANTIAGO,SANTIAGO SUR 1,LO ESPEJO,COBERTURA,COBERTURA,AL,527883,11,47989.36363636364,20030.514108593055,7.0,4
30127,1235508,SANTIAGO,SANTIAGO PONIENTE 2,TALAGANTE,COBERTURA,COBERTURA,AL,233900,4,58475.0,25269.232886391044,14.0,18
30128,1235513,,,,,,,107605,2,53802.5,10772.771811377052,35.0,11
30129,1235517,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,107688,2,53844.0,7765.446670990665,,46
30130,1235520,SUR 3,TEMUCO SUR,PITRUFQUEN,COBERTURA,COBERTURA,MK,184126,3,61375.333333333336,40539.469808241614,14.0,18
30131,1235522,SANTIAGO,SANTIAGO PONIENTE 2,PEÑAFLOR,COBERTURA,COBERTURA,AL,404346,6,67391.0,19552.959223606027,8.75,11
30132,1235523,SUR 2,LOS ANGELES,LOS ANGELES,COBERTURA,COBERTURA,AL,588545,11,53504.09090909091,40446.71104417402,7.0,11
30133,1235524,SANTIAGO,SANTIAGO NORTE 2,SANTIAGO,COBERTURA,COBERTURA,AL,202570,6,33761.666666666664,5979.345538323293,8.4,4
30134,1235534,SUR 3,TEMUCO SUR,VILLARRICA,COBERTURA,COBERTURA,AL,62032,4,15508.0,6354.097470661483,21.0,25
30135,141575,SUR 2,CONCEPCION NORTE,CONCEPCION,COBERTURA,COBERTURA,AL,57529,2,28764.5,225.56706319850866,35.0,11
30136,164348,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,96881,5,19376.2,9437.458407855369,21.0,4
30137,183880,SANTIAGO,SANTIAGO NORTE 1,CONCHALI,COBERTURA,COBERTURA,AL,102117,3,34039.0,6341.03800650966,17.5,11
30138,226661,,,,,,,99017,3,33005.666666666664,9007.083009128612,10.5,25
30139,234283,SANTIAGO,SANTIAGO SUR 1,LA GRANJA,COBERTURA,COBERTURA,AL,124235,3,41411.666666666664,10617.506125891021,14.0,18
30140,251502,,,,,,,255569,5,51113.8,28663.43900686029,11.666666666666666,11
30141,25218,SANTIAGO,SANTIAGO PONIENTE 2,SANTIAGO,COBERTURA,COBERTURA,AL,73260,2,36630.0,22.627416997969522,21.0,25
30142,259284,NORTE 1,COPIAPO,VALLENAR,COBERTURA,COBERTURA,AL,96335,5,19267.0,11100.793642798699,17.0,12
30143,26143,SUR 2,CHILLAN,PARRAL,COBERTURA,COBERTURA,AL,166050,4,41512.5,15061.012371904708,22.0,2
30144,263156,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,48000,2,24000.0,22972.485107188557,,46
30145,275774,NORTE 1,COPIAPO,VALLENAR,COBERTURA,COBERTURA,AL,209259,10,20925.9,14115.421129231516,10.5,4
30146,27584,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,112487,2,56243.5,5347.848586113859,42.0,4
30147,278033,SUR 2,CONCEPCION SUR,SANTA JUANA,COBERTURA,COBERTURA,AL,54865,4,13716.25,7550.601493700132,28.0,18
30148,290377,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,171110,6,28518.333333333332,12815.448578441046,21.0,4
30149,303799,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,346941,6,57823.5,36081.35892535091,14.0,18
30150,325403,NORTE 2,SAN FELIPE,LLAILLAY,COBERTURA,COBERTURA,AL,175587,3,58529.0,7707.534690158715,17.5,11
30151,352290,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,79503,3,26501.0,11840.445641951152,35.0,11
30152,354519,NORTE 2,VIÑA INTERIOR,QUILPUE,COBERTURA,COBERTURA,AL,105999,4,26499.75,11185.937432776924,17.5,11
30153,375059,SANTIAGO,SANTIAGO CENTRO COSTA,CARTAGENA,COBERTURA,COBERTURA,AL,104747,3,34915.666666666664,2455.524451788931,21.0,4
30154,375109,SANTIAGO,SANTIAGO CENTRO COSTA,CARTAGENA,COBERTURA,COBERTURA,AL,233259,3,77753.0,30632.496976250564,21.0,4
30155,39689,,,,,,,145352,3,48450.666666666664,6854.171454912207,14.0,18
30156,402489,SUR 1,SAN FERNANDO,MARCHIHUE,COBERTURA,COBERTURA,AL,977862,11,88896.54545454546,75115.72151336048,14.0,4
30157,43273,SUR 2,CONCEPCION NORTE,HUALQUI,COBERTURA,COBERTURA,AL,112772,4,28193.0,12861.976053468612,14.0,18
30158,451708,SUR 2,LOS ANGELES,NEGRETE,COBERTURA,COBERTURA,AL,52160,2,26080.0,410.1219330881976,35.0,11
30159,456141,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,115932,3,38644.0,27904.979466037956,21.0,25
30160,503366,SUR 2,CONCEPCION SUR,LEBU,COBERTURA,COBERTURA,AL,156773,3,52257.666666666664,13962.728434419018,14.0,18
30161,503719,SUR 2,CONCEPCION NORTE,TALCAHUANO,COBERTURA,COBERTURA,AL,149058,3,49686.0,16375.885594373209,17.5,11
30162,51777,SANTIAGO,SANTIAGO SUR 2,LA PINTANA,COBERTURA,COBERTURA,AL,639893,8,79986.625,33390.10814143058,7.5,1
30163,525155,SUR 3,TEMUCO NORTE,PERQUENCO,COBERTURA,COBERTURA,AL,137851,6,22975.166666666668,14201.23175526217,21.0,4
30164,526737,SUR 3,TEMUCO NORTE,TRAIGUEN,COBERTURA,COBERTURA,AL,180228,6,30038.0,16297.84783337972,10.5,4
30165,526825,SUR 2,LOS ANGELES,RENAICO,COBERTURA,COBERTURA,AL,108858,4,27214.5,21434.53273730656,14.0,18
30166,53339,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,63454,2,31727.0,1206.32416870425,35.0,11
30167,54435,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,112756,3,37585.333333333336,3482.4425814840565,17.5,11
30168,54749,SUR 2,LOS ANGELES,RENAICO,COBERTURA,COBERTURA,AL,58857,3,19619.0,8418.61811700709,42.0,4
30169,569890,SANTIAGO,SANTIAGO SUR 1,LO ESPEJO,COBERTURA,COBERTURA,AL,154581,3,51527.0,19651.196172243563,17.5,11
30170,580893,SUR 2,CONCEPCION NORTE,CONCEPCION,COBERTURA,COBERTURA,AL,74302,3,24767.333333333332,9799.56123167427,21.0,25
30171,59220,SANTIAGO,SANTIAGO SUR 1,SAN MIGUEL,COBERTURA,COBERTURA,AL,89091,2,44545.5,13309.870942274383,45.0,1
30172,610109,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,95108,4,23777.0,12220.323590914713,21.0,4
30173,62243,NORTE 1,COPIAPO,TALTAL,COBERTURA,COBERTURA,MK,142721,4,35680.25,15409.45632558138,20.5,5
30174,627913,SUR 1,RANCAGUA,MOSTAZAL,COBERTURA,COBERTURA,AL,230998,6,38499.666666666664,3602.2833129373175,8.4,4
30175,64565,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,117083,3,39027.666666666664,5028.990985608677,21.0,4
30176,716254,SANTIAGO,SANTIAGO PONIENTE 2,CALERA DE TANGO,COBERTURA,COBERTURA,AL,161764,3,53921.333333333336,13189.80198233974,17.5,11
30177,741530,SUR 2,LOS ANGELES,RENAICO,COBERTURA,COBERTURA,AL,117866,5,23573.2,10726.909652831053,17.5,11
30178,743683,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,288948,8,36118.5,22729.697515428074,11.666666666666666,11
30179,95801,SANTIAGO,SANTIAGO CENTRO COSTA,CARTAGENA,COBERTURA,COBERTURA,AL,63133,2,31566.5,8336.081843408208,28.0,18
30180,1000215,SUR 3,OSORNO,PUERTO OCTAY,COBERTURA,COBERTURA,AL,155185,3,51728.333333333336,15139.658461581403,17.5,10
30181,1001448,NORTE 2,LA SERENA,VICUÑA,COBERTURA,COBERTURA,AL,175622,8,21952.75,10145.824373321555,14.0,3
30182,1001747,SUR 2,CONCEPCION NORTE,CONCEPCION,COBERTURA,COBERTURA,AL,396755,8,49594.375,22444.010081836343,14.0,3
30183,1002246,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,87487,3,29162.333333333332,11772.923228040407,28.0,17
30184,1002526,SUR 3,OSORNO,VALDIVIA,COBERTURA,COBERTURA,AL,256376,5,51275.2,12483.029828531213,11.666666666666666,10
30185,1002639,SUR 1,RANCAGUA,REQUINOA,COBERTURA,COBERTURA,AL,65091,4,16272.75,6970.161374267696,7.0,38
30186,1004302,SUR 1,SAN FERNANDO,CHIMBARONGO,COBERTURA,COBERTURA,AL,103627,5,20725.4,10172.098716587447,21.0,3
30187,1006464,SUR 3,OSORNO,OSORNO,COBERTURA,COBERTURA,AL,315732,5,63146.4,15872.009932582578,8.75,10
30188,1007251,SUR 3,OSORNO,OSORNO,COBERTURA,COBERTURA,AL,60621,2,30310.5,28973.700359118786,21.0,24
30189,1007466,SANTIAGO,SANTIAGO CENTRO COSTA,MARIA PINTO,COBERTURA,COBERTURA,CA,147310,4,36827.5,3142.7686838200484,14.0,3
30190,1008427,SANTIAGO,SANTIAGO SUR 1,LA FLORIDA,COBERTURA,COBERTURA,AL,346698,8,43337.25,9759.205613895308,6.0,3
30191,1011157,SUR 1,CURICO,CURICO,COBERTURA,COBERTURA,AL,98233,5,19646.6,7385.796964444663,21.0,3
30192,1012284,SUR 2,CONCEPCION SUR,CURANILAHUE,COBERTURA,COBERTURA,AL,59772,3,19924.0,9235.669114904453,35.0,10
30193,1012440,SUR 3,OSORNO,PUERTO OCTAY,COBERTURA,COBERTURA,AL,229403,4,57350.75,12306.582232691577,14.0,3
30194,1014649,SUR 2,CONCEPCION SUR,LOS ALAMOS,COBERTURA,COBERTURA,AL,149042,5,29808.4,8488.79059701675,14.0,3
30195,1018453,SUR 1,SAN FERNANDO,LAS CABRAS,COBERTURA,COBERTURA,AL,268235,4,67058.75,34274.724218438285,17.5,10
30196,1019511,SUR 3,OSORNO,FUTRONO,COBERTURA,COBERTURA,AL,407998,10,40799.8,16830.98516823461,7.0,3
30197,1020310,SUR 1,CURICO,HUALAÑE,COBERTURA,COBERTURA,AL,238586,5,47717.2,30174.00304401125,14.0,3
30198,1021225,SANTIAGO,SANTIAGO CENTRO COSTA,EL QUISCO,COBERTURA,COBERTURA,AL,369672,5,73934.4,17479.48768700044,17.5,10
30199,1021959,SUR 1,CURICO,CURICO,COBERTURA,COBERTURA,AL,172605,5,34521.0,29626.286849688066,17.5,10
30200,1022692,SANTIAGO,SANTIAGO CENTRO COSTA,EL QUISCO,COBERTURA,COBERTURA,CA,212209,4,53052.25,19302.3479120201,9.333333333333334,17
30201,1024880,SUR 2,CONCEPCION SUR,LOS ALAMOS,COBERTURA,COBERTURA,AL,245123,8,30640.375,23262.148715010957,10.5,3
30202,1025339,SUR 3,OSORNO,VALDIVIA,COBERTURA,COBERTURA,AL,152447,4,38111.75,11547.62005422185,14.0,3
30203,1025429,SUR 1,SAN FERNANDO,PEUMO,COBERTURA,COBERTURA,AL,137529,4,34382.25,7511.731552489525,11.666666666666666,10
30204,1025462,SUR 1,TALCA,SAN JAVIER,COBERTURA,COBERTURA,AL,86077,3,28692.333333333332,7729.064001115098,21.0,3
30205,1032489,SANTIAGO,SANTIAGO CENTRO ORIENTE,LO BARNECHEA,COBERTURA,COBERTURA,AL,321605,5,64321.0,15360.616572911389,10.25,4
30206,1037129,SANTIAGO,SANTIAGO NORTE 1,LAMPA,COBERTURA,COBERTURA,AL,145074,4,36268.5,9944.923881056104,14.0,3
30207,1038284,SANTIAGO,SANTIAGO SUR 1,SAN JOAQUIN,COBERTURA,COBERTURA,AL,99513,3,33171.0,3546.7877015688437,17.5,10
30208,1038596,SANTIAGO,SANTIAGO PONIENTE 2,MELIPILLA,COBERTURA,COBERTURA,AL,185723,3,61907.666666666664,11067.583581492996,17.5,10
30209,1038767,,,,,,,41284,2,20642.0,10547.204748178543,,45
30210,1038939,SANTIAGO,SANTIAGO SUR 1,SAN RAMON,COBERTURA,COBERTURA,AL,173363,3,57787.666666666664,4273.443732323304,14.0,17
30211,1039005,SUR 2,CONCEPCION NORTE,PENCO,COBERTURA,COBERTURA,PA,496521,4,124130.25,44045.66267239035,11.666666666666666,10
30212,1039025,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,206159,5,41231.8,14789.003827168346,10.5,3
30213,1039323,NORTE 2,OVALLE,ILLAPEL,COBERTURA,COBERTURA,AL,235520,5,47104.0,24303.57672236743,14.0,3
30214,1039497,SUR 3,TEMUCO SUR,PUCON,COBERTURA,COBERTURA,AL,51754,4,12938.5,6792.085222276489,35.0,10
30215,1041029,SANTIAGO,SANTIAGO NORTE 2,QUINTA NORMAL,COBERTURA,COBERTURA,AL,49378,1,49378.0,,,45
30216,1041207,SUR 3,OSORNO,OSORNO,COBERTURA,COBERTURA,AL,41555,2,20777.5,6708.322033116777,21.0,24
30217,1041481,SANTIAGO,SANTIAGO NORTE 2,CERRO NAVIA,COBERTURA,COBERTURA,AL,169740,5,33948.0,6343.784004834969,10.5,3
30218,1042932,NORTE 2,VIÑA COSTA,CONCON,COBERTURA,COBERTURA,AL,121409,5,24281.8,13095.9229037132,17.5,10
30219,1043603,SUR 3,OSORNO,OSORNO,COBERTURA,COBERTURA,AL,72679,4,18169.75,11850.747300627641,35.0,10
30220,1044240,SUR 3,OSORNO,OSORNO,COBERTURA,COBERTURA,AL,162132,7,23161.714285714286,14365.865453849108,14.0,17
30221,1045028,,,,,,,82218,2,41109.0,20689.94441751838,7.0,38
30222,1045456,SUR 1,TALCA,LINARES,COBERTURA,COBERTURA,AL,159118,7,22731.14285714286,8505.547237510578,10.5,3
30223,1047688,SANTIAGO,SANTIAGO SUR 1,SAN RAMON,COBERTURA,COBERTURA,AL,312898,4,78224.5,44532.7623329162,9.333333333333334,17
30224,1048036,NORTE 2,VIÑA INTERIOR,VILLA ALEMANA,COBERTURA,COBERTURA,AL,154269,4,38567.25,16571.083878752972,14.0,3
30225,1048246,SUR 2,CONCEPCION SUR,ARAUCO,COBERTURA,COBERTURA,AL,72303,1,72303.0,,,45
30226,1048723,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,51815,2,25907.5,142.12846301849606,42.0,3
30227,1049898,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,249849,3,83283.0,26599.166471902838,17.5,10
30228,1053284,NORTE 2,OVALLE,OVALLE,COBERTURA,COBERTURA,AL,962863,10,96286.3,60828.7115925622,10.5,3
30229,1054173,SUR 2,CONCEPCION SUR,CURANILAHUE,COBERTURA,COBERTURA,CA,56420,2,28210.0,46.66904755831214,28.0,17
30230,1055664,SANTIAGO,SANTIAGO PONIENTE 1,ESTACION CENTRAL,COBERTURA,COBERTURA,AL,113294,2,56647.0,96.16652224137046,28.0,17
30231,1056315,,,,,,,43369,1,43369.0,,,45
30232,1056866,SANTIAGO,SANTIAGO SUR 2,EL BOSQUE,COBERTURA,COBERTURA,AL,695421,3,231807.0,22400.306002374164,14.0,17
30233,1056944,SANTIAGO,SANTIAGO CENTRO COSTA,ALGARROBO,COBERTURA,COBERTURA,AL,337671,4,84417.75,32497.716662097966,14.0,3
30234,1059734,SUR 3,PUNTA ARENAS,PUNTA ARENAS,COBERTURA,COBERTURA,AL,69596,3,23198.666666666668,9409.751661618566,21.0,3
30235,1059897,SUR 1,CURICO,CURICO,COBERTURA,COBERTURA,AL,147545,3,49181.666666666664,7710.891409774446,21.0,3
30236,1059959,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,337646,4,84411.5,31341.90315961471,14.0,3
30237,1060307,SUR 3,PUERTO MONTT,MAULLIN,COBERTURA,COBERTURA,AL,94175,4,23543.75,7806.436804543629,17.5,10
30238,1060737,SUR 3,TEMUCO SUR,LANCO,COBERTURA,COBERTURA,AL,112470,3,37490.0,6496.922579190858,21.0,3
30239,1063996,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,AL,204553,4,51138.25,7440.29983154801,14.0,3
30240,1064800,SUR 2,LOS ANGELES,LOS ANGELES,COBERTURA,COBERTURA,CA,86429,2,43214.5,18734.794167537577,28.0,17
30241,1066989,SUR 3,OSORNO,OSORNO,COBERTURA,COBERTURA,AL,73177,3,24392.333333333332,8452.402045178243,28.0,17
30242,1067548,SANTIAGO,SANTIAGO CENTRO COSTA,MELIPILLA,COBERTURA,COBERTURA,AL,93998,3,31332.666666666668,4171.4057982092,17.5,10
30243,1068861,SUR 2,CONCEPCION SUR,CORONEL,COBERTURA,COBERTURA,AL,455814,5,91162.8,55529.356728671,11.666666666666666,10
30244,1069114,SUR 2,CONCEPCION SUR,ARAUCO,COBERTURA,COBERTURA,AL,288208,6,48034.666666666664,44098.59342276879,21.0,3
30245,1070367,SUR 1,SAN FERNANDO,LAS CABRAS,COBERTURA,COBERTURA,AL,108713,3,36237.666666666664,2163.908808922716,21.0,3
30246,1070870,SUR 3,OSORNO,VALDIVIA,COBERTURA,COBERTURA,AL,178906,4,44726.5,2984.699258998579,11.666666666666666,10
30247,1072546,SUR 3,OSORNO,PUERTO OCTAY,COBERTURA,COBERTURA,AL,206034,3,68678.0,14507.989074988995,17.5,10
30248,1074767,SUR 3,PUNTA ARENAS,NATALES,COBERTURA,COBERTURA,AL,582326,7,83189.42857142857,62923.64301770081,8.4,3
30249,1074797,SANTIAGO,SANTIAGO CENTRO COSTA,MELIPILLA,COBERTURA,COBERTURA,AL,134127,4,33531.75,9856.234418715227,14.0,3
30250,1077893,SUR 3,TEMUCO SUR,LONCOCHE,COBERTURA,COBERTURA,AL,133253,3,44417.666666666664,7867.179757278545,10.5,24
